pl_id, normal, name, source, gn_id, pleiades_centroid_x, pleiades_centroid_y
39423,sapphar,Sapphar,pleiades,,42.5,12.5
39423,saphar,Saphar,pleiades,,42.5,12.5
39424,saraka,Saraka,pleiades,,42.5,12.5
39425,sarouon,Sarouon,pleiades,,47.5,12.5
39426,save,Save,pleiades,,42.5,12.5
39427,smyrnophoroschora,Smyrnophoros Chora,pleiades,,42.5,12.5
39428,syagros,Syagros? Pr.,pleiades,,52.5,17.5
39430,tamna,Tamna,pleiades,,47.5,17.5
39431,thialemath,Thialemath,pleiades,,52.5,17.5
39432,thomala,Thomala,pleiades,,42.5,17.5
39433,thonabaei,Thonabaei,pleiades,,47.5,17.5
39433,tonabaei,Tonabaei,pleiades,,47.5,17.5
39434,tretos,Tretos,pleiades,,47.5,12.5
39435,trogodytice,Trogodytice,pleiades,,37.5,17.5
39436,troullas,Troullas Ins.,pleiades,,47.5,12.5
39438,zaabram,Zaabram,pleiades,,42.5,22.5
39438,zabram,Zabram,pleiades,,42.5,22.5
39439,zabida,Zabida,pleiades,,42.5,12.5
39440,zamareni,Zamareni?,pleiades,,42.5,17.5
39441,zenobiou,Zenobiou Inss.,pleiades,,57.5,17.5
40017,aelamitae,Aelamitae,pleiades,,,
40018,agame,Agame,pleiades,,,
40019,agge,Agge,pleiades,,,
40020,agmanisphe,Agmanisphe,pleiades,,,
40020,atmanisphe,Atmanisphe,pleiades,,,
40020,atmanisti,Atmanisti,pleiades,,,
40021,agra,Agra,pleiades,,,
40022,aiathuris,Aiathuris,pleiades,,,
40023,aigialosmegas,Aigialos Megas,pleiades,,,
40024,aigialosmikros,Aigialos Mikros,pleiades,,,
40025,aigra,Aigra,pleiades,,,
40025,egra,Egra,pleiades,,,
40026,aithiopesanthropophagoi,Aithiopes Anthropophagoi,pleiades,,,
40027,aithiopesathakai,Aithiopes Athakai,pleiades,,,
40028,aithiopesichthyophagoi,Aithiopes Ichthyophagoi,pleiades,,,
40029,aithiopesrhapsioi,Aithiopes Rhapsioi,pleiades,,,
40030,akkanai,Akkanai,pleiades,,,
40030,akanai,Akanai,pleiades,,,
40031,akanthine,Akanthine,pleiades,,,
40032,alabana,Alabana,pleiades,,,
40032,albana,Albana,pleiades,,,
40033,alilaioi,Alilaioi,pleiades,,,
40034,allumaiotai,Allumaiotai,pleiades,,,
40034,alumeotai,Alumeotai,pleiades,,,
40035,aminea,Aminea,pleiades,,,
40035,aminoei,Aminoei,pleiades,,,
40036,amithoscattha,Amithoscattha,pleiades,,,
40036,amithoscatta,Amithoscatta,pleiades,,,
40036,amithoscutta,Amithoscutta,pleiades,,,
40037,amnamethus,Amnamethus,pleiades,,,
40038,amnum,Amnum,pleiades,,,
40039,andidalei,Andidalei,pleiades,,,
40039,antiadalei,Antiadalei,pleiades,,,
40039,antidalei,Antidalei,pleiades,,,
40039,anthiadala,Anthiadala,pleiades,,,
40039,antiadala,Antiadala,pleiades,,,
40040,annene,Annene,pleiades,,,
40040,annine,Annine,pleiades,,,
40043,antibacchias,Antibacchias,pleiades,,,
40044,antiochousolen,Antiochou Solen,pleiades,,,
40045,antiphiloulimen,Antiphilou Limen,pleiades,,,
40046,apate,Apate,pleiades,,,
40047,apokopamegala,Apokopa Megala,pleiades,,,
40048,apokopamikra,Apokopa Mikra,pleiades,,,
40049,arabis,Arabis,pleiades,,,
40049,arbis,Arbis,pleiades,,,
40050,arrabitai,Arrabitai,pleiades,,,
40050,arabitai,Arabitai,pleiades,,,
40051,arabanitai,Arabanitai,pleiades,,,
40052,arabanitai,Arabanitai,pleiades,,,
40052,rabanitai,Rabanitai,pleiades,,,
40052,sabor,Sabor,pleiades,,,
40052,mafa,Mafa,pleiades,,,
40053,arabis,Arabis,pleiades,,,
40054,arsi,Arsi,pleiades,,,
40055,asaraei,Asaraei,pleiades,,,
40056,aspis,Aspis Pr.,pleiades,,,
40057,astarte,Astarte,pleiades,,,
40058,atalmo,Atalmo,pleiades,,,
40059,athagaus,Athagaus,pleiades,,,
40062,attiroi,Attiroi,pleiades,,,
40063,aua,Aua,pleiades,,,
40063,aue,Aue,pleiades,,,
40064,autaei,Autaei,pleiades,,,
40065,autoba,Autoba,pleiades,,,
40067,babyllenioi,Babyllenioi,pleiades,,,
40068,bacaschamiriphearina,Bacaschami Riphearina,pleiades,,,
40069,bacchias,Bacchias,pleiades,,,
40070,bainun,Bainun,pleiades,,,
40070,barnun,Barnun,pleiades,,,
40072,bana,Bana,pleiades,,,
40072,baua,Baua,pleiades,,,
40073,bangenos,Bangenos,pleiades,,,
40074,barasasa,Barasasa,pleiades,,,
40076,basa,Basa,pleiades,,,
40077,bathyslimen,Bathys Limen,pleiades,,,
40079,bega,Bega,pleiades,,,
40080,berenicepanchrysos,Berenice Panchrysos,pleiades,,,
40081,berethis,Berethis,pleiades,,,
40082,bliulaioi,Bliulaioi,pleiades,,,
40084,bomosathenas,Bomos Athenas,pleiades,,,
40085,bomoserotos,Bomos Erotos Pr.,pleiades,,,
40086,boon,Boon,pleiades,,,
40087,borea,Borea,pleiades,,,
40088,bosara,Bosara,pleiades,,,
40088,boseude,Boseude,pleiades,,,
40088,kosara,Kosara,pleiades,,,
40088,koseude,Koseude,pleiades,,,
40090,cachinna,Cachinna,pleiades,,,
40090,cachina,Cachina,pleiades,,,
40090,chachina,Chachina,pleiades,,,
40090,capina,Capina,pleiades,,,
40091,caldis,Caldis,pleiades,,,
40092,candaei,Candaei,pleiades,,,
40093,canthace,Canthace,pleiades,,,
40095,carphati,Carphati,pleiades,,,
40095,karbai,Karbai,pleiades,,,
40096,chaalla,Chaalla,pleiades,,,
40098,chaculatae,Chaculatae,pleiades,,,
40099,chargatha,Chargatha,pleiades,,,
40100,charmuthas,Charmuthas,pleiades,,,
40101,chelonitides,Chelonitides,pleiades,,,
40102,chenneseri,Chenneseri,pleiades,,,
40102,chonneseri,Chonneseri,pleiades,,,
40103,clara,Clara,pleiades,,,
40103,clari,Clari,pleiades,,,
40103,glari,Glari,pleiades,,,
40104,coboris,Coboris,pleiades,,,
40105,codani,Codani,pleiades,,,
40106,colocasitis,Colocasitis,pleiades,,,
40107,coria,Coria,pleiades,,,
40107,boanum,Boanum,pleiades,,,
40108,cornan,Cornan,pleiades,,,
40109,cucios,Cucios,pleiades,,,
40110,cytis,Cytis,pleiades,,,
40112,daphnine,Daphnine,pleiades,,,
40113,daphnous,Daphnous,pleiades,,,
40114,daraba,Daraba,pleiades,,,
40114,darada,Darada,pleiades,,,
40115,darde,Darde,pleiades,,,
40116,daulotos,Daulotos,pleiades,,,
40117,dedakai,Dedakai,pleiades,,,
40117,didaskai,Didaskai,pleiades,,,
40117,didakai,Didakai,pleiades,,,
40118,demetrosskopias,Demetros Skopias Pr.,pleiades,,,
40119,deua,Deua,pleiades,,,
40121,didyma,Didyma M.,pleiades,,,
40122,diogenous,Diogenous Pr.,pleiades,,,
40123,dioskoronlimen,Dioskoron Limen,pleiades,,,
40124,divitia,Divitia,pleiades,,,
40125,dolicae,Dolicae,pleiades,,,
40125,doricae,Doricae,pleiades,,,
40126,domazenes,Domazenes,pleiades,,,
40127,dora,Dora,pleiades,,,
40129,draga,Draga,pleiades,,,
40129,grada,Grada,pleiades,,,
40130,drimati,Drimati,pleiades,,,
40130,drytmati,Drytmati,pleiades,,,
40133,embolon,Embolon,pleiades,,,
40134,endera,Endera,pleiades,,,
40135,eos,Eos M.,pleiades,,,
40136,eratonos,Eratonos,pleiades,,,
40137,erchoas,Erchoas,pleiades,,,
40138,eristhe,Eristhe,pleiades,,,
40139,eser,Eser,pleiades,,,
40140,euangelonlimen,Euangelon Limen,pleiades,,,
40141,eumenousalsos,Eumenous Alsos,pleiades,,,
40141,eumenouslimen,Eumenous Limen,pleiades,,,
40142,euonymitai,Euonymitai,pleiades,,,
40144,gabala,Gabala,pleiades,,,
40147,gapachoi,Gapachoi,pleiades,,,
40147,gapaloi,Gapaloi,pleiades,,,
40148,garbaton,Garbaton M.,pleiades,,,
40148,garbato,Garbato M.,pleiades,,,
40149,gauron,Gauron M.,pleiades,,,
40150,gaze,Gaze,pleiades,,,
40151,geapolis,Geapolis,pleiades,,,
40152,gerbo,Gerbo,pleiades,,,
40152,terbo,Terbo,pleiades,,,
40154,gomadeonnesoi,Gomadeon Nesoi,pleiades,,,
40156,gypsitis,Gypsitis,pleiades,,,
40158,halonesi,Halonesi,pleiades,,,
40159,hippalum,Hippalum,pleiades,,,
40160,hyaila,Hyaila,pleiades,,,
40162,iambe,Iambe,pleiades,,,
40163,ision,Ision M.,pleiades,,,
40164,isidisportus,Isidis Portus,pleiades,,,
40165,isidos,Isidos ins.,pleiades,,,
40167,kaboubathra,Kaboubathra M.,pleiades,,,
40168,kadoupoi,Kadoupoi,pleiades,,,
40169,kalaa,Kalaa,pleiades,,,
40170,kamelokomai,Kamelokomai,pleiades,,,
40172,kardamine,Kardamine,pleiades,,,
40173,katadrai,Katadrai,pleiades,,,
40174,katathrai,Katathrai inss.,pleiades,,,
40175,kentos,Kentos,pleiades,,,
40176,klimax,Klimax M.,pleiades,,,
40177,koa,Koa,pleiades,,,
40178,kobe,Kobe,pleiades,,,
40179,koloboi,Koloboi,pleiades,,,
40179,kolboi,Kolboi,pleiades,,,
40180,kolobon,"Kolobon M., Pr.",pleiades,,,
40181,koraos,Koraos,pleiades,,,
40184,kreophagoi,Kreophagoi,pleiades,,,
40185,kronou,Kronou Pr.,pleiades,,,
40186,kyeneion,Kyeneion,pleiades,,,
40187,kynamolgoi,Kynamolgoi,pleiades,,,
40189,labatanis,Labatanis,pleiades,,,
40190,lachchere,Lachchere,pleiades,,,
40190,lachere,Lachere,pleiades,,,
40191,larendani,Larendani,pleiades,,,
40192,lasine,Lasine,pleiades,,,
40193,lichathera,Licha Thera,pleiades,,,
40195,machala,Machala,pleiades,,,
40195,makkala,Makkala,pleiades,,,
40195,makala,Makala,pleiades,,,
40196,mada,Mada,pleiades,,,
40197,madarra,Madarra,pleiades,,,
40197,madasara,Madasara,pleiades,,,
40197,sadasara,Sadasara,pleiades,,,
40198,madoki,Madoki,pleiades,,,
40200,magon,Magon,pleiades,,,
40201,magusum,Magusum,pleiades,,,
40203,makaria,Makaria,pleiades,,,
40204,mandaith,Mandaith,pleiades,,,
40205,mandalum,Mandalum,pleiades,,,
40206,manteionartemidos,Manteion Artemidos,pleiades,,,
40207,maraeu,Maraeu,pleiades,,,
40207,maru,Maru,pleiades,,,
40207,matreu,Matreu,pleiades,,,
40208,maratha,Maratha,pleiades,,,
40209,mardache,Mardache,pleiades,,,
40210,mariua,Mariua,pleiades,,,
40211,marsyaba,Marsyaba,pleiades,,,
40212,masonitai,Masonitai,pleiades,,,
40213,maste,Maste,pleiades,,,
40214,maste,Maste M.,pleiades,,,
40215,mastitai,Mastitai,pleiades,,,
40217,meiba,Meiba,pleiades,,,
40218,melinos,Melinos,pleiades,,,
40219,memnoneis,Memnoneis,pleiades,,,
40220,menan,Menan,pleiades,,,
40220,mena,Mena,pleiades,,,
40221,menambis,Menambis,pleiades,,,
40222,menouthias,Menouthias,pleiades,,,
40223,metine,Metine,pleiades,,,
40224,mnemeion,Mnemeion Pr.,pleiades,,,
40225,molibai,Molibai,pleiades,,,
40226,monodaktylon,Monodaktylon M.,pleiades,,,
40227,morou,Morou,pleiades,,,
40228,moschalimen,Moscha Limen,pleiades,,,
40229,myrike,Myrike,pleiades,,,
40229,myrsiake,Myrsiake,pleiades,,,
40230,myronos,Myronos,pleiades,,,
40233,nakis,Nakis,pleiades,,,
40233,naki,Naki,pleiades,,,
40234,napegus,Napegus,pleiades,,,
40235,negra,Negra,pleiades,,,
40236,neiloptolemaiou,Neiloptolemaiou,pleiades,,,
40237,nema,Nema,pleiades,,,
40238,nikon,Nikon,pleiades,,,
40239,novacum,Novacum,pleiades,,,
40239,novata,Novata,pleiades,,,
40241,orbadarou,Orbadarou,pleiades,,,
40242,ouodona,Ouodona,pleiades,,,
40244,palindromos,Palindromos Pr.,pleiades,,,
40245,pano,Pano,pleiades,,,
40246,panos,Panos,pleiades,,,
40247,pataita,Pataita,pleiades,,,
40248,pechinoi,Pechinoi,pleiades,,,
40249,pesendarai,Pesendarai,pleiades,,,
40250,phalangis,Phalangis M.,pleiades,,,
40251,phthouri,Phthouri,pleiades,,,
40251,phthour,Phthour,pleiades,,,
40252,pistre,Pistre,pleiades,,,
40253,pnoups,Pnoups,pleiades,,,
40254,polybiou,Polybiou,pleiades,,,
40255,pontyris,Pontyris,pleiades,,,
40256,prason,Prason,pleiades,,,
40257,prionos,Prionos,pleiades,,,
40258,prionoton,Prionoton,pleiades,,,
40259,pseudokelis,Pseudokelis,pleiades,,,
40260,psygmos,Psygmos,pleiades,,,
40261,ptemithis,Ptemithis,pleiades,,,
40262,pteros,Pteros,pleiades,,,
40263,pudnu,Pudnu,pleiades,,,
40264,pylaia,Pylaia M.,pleiades,,,
40264,pylai,Pylai M.,pleiades,,,
40265,pythangelos,Pythangelos,pleiades,,,
40266,pytholaos,Pytholaos Pr.,pleiades,,,
40269,rathinai,Rathinai,pleiades,,,
40269,rathinoi,Rathinoi,pleiades,,,
40270,rauso,Rauso,pleiades,,,
40271,rhapsioi,Rhapsioi,pleiades,,,
40272,rhapton,Rhapton,pleiades,,,
40274,sabastrikonstoma,Sabastrikon Stoma,pleiades,,,
40274,sabastikonstoma,Sabastikon Stoma,pleiades,,,
40275,sabatra,Sabatra,pleiades,,,
40276,sabeonmediana,Sabeon Mediana,pleiades,,,
40277,sabeonminor,Sabeon Minor,pleiades,,,
40278,sabeonemaior,Sabeone Maior,pleiades,,,
40280,sachle,Sachle,pleiades,,,
40282,sagiatta,Sagiatta,pleiades,,,
40282,sagitta,Sagitta,pleiades,,,
40282,sagitha,Sagitha,pleiades,,,
40283,sakatia,Sakatia,pleiades,,,
40284,sakolche,Sakolche,pleiades,,,
40284,sakole,Sakole,pleiades,,,
40285,salate,Salate,pleiades,,,
40285,solate,Solate,pleiades,,,
40286,sambracena,Sambracena,pleiades,,,
40286,sambrachate,Sambrachate,pleiades,,,
40287,samene,Samene,pleiades,,,
40288,sandake,Sandake,pleiades,,,
40289,sanina,Sanina,pleiades,,,
40290,sapaioi,Sapaioi,pleiades,,,
40291,sappheirine,Sappheirine,pleiades,,,
40292,sarapion,Sarapion,pleiades,,,
40293,sargo,Sargo,pleiades,,,
40294,sariba,Sariba,pleiades,,,
40295,saritai,Saritai,pleiades,,,
40296,sasu,Sasu,pleiades,,,
40297,satachthai,Satachthai,pleiades,,,
40297,satachtha,Satachtha,pleiades,,,
40298,satyron,Satyron M.,pleiades,,,
40299,saxinae,Saxinae,pleiades,,,
40299,xoxinae,Xoxinae,pleiades,,,
40300,scenitaesabaei,Scenitae Sabaei,pleiades,,,
40301,scytala,Scytala,pleiades,,,
40302,sebridai,Sebridai,pleiades,,,
40303,sebritae,Sebritae,pleiades,,,
40303,sembitae,Sembitae,pleiades,,,
40304,selenes,Selenes M.,pleiades,,,
40306,sesea,Sesea,pleiades,,,
40307,sibis,Sibis,pleiades,,,
40308,sigyene,Sigyene,pleiades,,,
40308,suskinitai,Suskinitai,pleiades,,,
40309,silaion,Silaion,pleiades,,,
40310,sirechae,Sirechae,pleiades,,,
40310,sirecae,Sirecae,pleiades,,,
40311,sirtibeis,Sirtibeis,pleiades,,,
40312,soboridai,Soboridai,pleiades,,,
40313,sochchor,Sochchor,pleiades,,,
40314,sokratus,Sokratus,pleiades,,,
40315,solanades,Solanades,pleiades,,,
40316,solate,Solate,pleiades,,,
40318,sophanitae,Sophanitae,pleiades,,,
40319,sophanitai,Sophanitai,pleiades,,,
40320,sosippulimen,Sosippu Limen,pleiades,,,
40321,stenaedirae,Stenae Dirae,pleiades,,,
40322,stratioton,Stratioton,pleiades,,,
40323,strato,Strato,pleiades,,,
40324,strythophagoi,Strythophagoi,pleiades,,,
40325,stygos,Stygos,pleiades,,,
40328,tabienoi,Tabienoi,pleiades,,,
40329,taruda,Taruda,pleiades,,,
40330,tasitia,Tasitia,pleiades,,,
40330,tasitis,Tasitis,pleiades,,,
40331,tathis,Tathis,pleiades,,,
40332,tenessis,Tenessis,pleiades,,,
40334,thalibae,Thalibae,pleiades,,,
40335,thamar,Thamar,pleiades,,,
40336,theonsoteronlimen,Theon Soteron Limen,pleiades,,,
40337,thuris,Thuris,pleiades,,,
40338,tiamaa,Tiamaa,pleiades,,,
40338,tidma,Tidma,pleiades,,,
40339,trete,Trete,pleiades,,,
40340,tricoryphos,Tricoryphos M.,pleiades,,,
40341,troullalimen,Troulla Limen,pleiades,,,
40343,vadaei,Vadaei,pleiades,,,
40347,zaa,Zaa,pleiades,,,
40348,zangenai,Zangenai,pleiades,,,
40348,gangerae,Gangerae,pleiades,,,
40348,gangorae,Gangorae,pleiades,,,
40349,zeeritai,Zeeritai,pleiades,,,
40350,zeiritai,Zeiritai,pleiades,,,
40351,zingabene,Zingabene,pleiades,,,
40352,zingis,Zingis Pr.,pleiades,,,
49835,abour,Abour,pleiades,,77.5,12.5
49836,adam,Adam,pleiades,,77.5,22.5
49838,adisathron,Adisathron M.,pleiades,,72.5,17.5
49841,aigidioi,Aigidioi,pleiades,,72.5,17.5
49842,aigidionnesos,Aigidion Nesos,pleiades,,72.5,17.5
49843,aioi,Aioi,pleiades,,77.5,7.5
49845,akhilandapuram,Akhilandapuram,pleiades,,77.5,12.5
49846,akkenpalle,Akkenpalle,pleiades,,77.5,17.5
49847,akkialur,Akkialur,pleiades,,72.5,17.5
49849,akour,Akour,pleiades,,77.5,7.5
49850,alagankulam,Alagankulam,pleiades,,77.5,7.5
49853,aloe,Aloe,pleiades,,77.5,12.5
49854,alosygni,Alosygni,pleiades,,82.5,17.5
49855,amaravati,Amaravati,pleiades,,82.5,17.5
49856,ampitiya,Ampitiya,pleiades,,,
49858,andarae,Andarae,pleiades,,82.5,17.5
49860,andrisimoundouakron,Andrisimoundou Akron,pleiades,,,
49860,andrisimoundou,Andrisimoundou ,pleiades,,,
49862,annamalai,Annamalai,pleiades,,77.5,12.5
49863,anourogrammon,Anourogrammon,pleiades,,,
49863,palaesimundum,Palaesimundum?,pleiades,,,
49868,arasankuppam,Arasankuppam,pleiades,,82.5,12.5
49870,argarikoskolpos,Argarikos Kolpos,pleiades,,77.5,12.5
49871,argarou,Argarou,pleiades,,77.5,12.5
49873,argyrachora,Argyra Chora,pleiades,,92.5,22.5
49874,ariakesadenon,Ariake Sadenon,pleiades,,72.5,17.5
49878,arouaia,Arouaia M.,pleiades,,77.5,12.5
49879,arouarnoi,Arouarnoi,pleiades,,77.5,12.5
49880,astakapra,Astakapra,pleiades,,72.5,22.5
49883,athirala,Athirala,pleiades,,77.5,12.5
49884,attikuli,Attikuli,pleiades,,,
49886,azanos,Azanos? fl.,pleiades,,,
49889,baiones,Baiones Ins.,pleiades,,72.5,22.5
49890,bakare,Bakare,pleiades,,77.5,7.5
49891,balapitiya,Balapitiya,pleiades,,,
49892,balita,Balita,pleiades,,77.5,7.5
49892,bambala,Bambala,pleiades,,77.5,7.5
49895,banabasi,Banabasi,pleiades,,77.5,12.5
49896,bangalore,Bangalore,pleiades,,77.5,12.5
49901,baris,Baris fl.,pleiades,,77.5,7.5
49903,baroussai,Baroussai? Inss.,pleiades,,92.5,7.5
49903,barousai,Barousai? Inss.,pleiades,,92.5,7.5
49906,bassa,Bassa Ins.,pleiades,,,
49907,bata,Bata,pleiades,,77.5,12.5
49909,batoi,Batoi,pleiades,,77.5,12.5
49910,batticaloa,Batticaloa,pleiades,,,
49911,bazakata,Bazakata? Ins.,pleiades,,92.5,17.5
49912,benagouron,Benagouron,pleiades,,82.5,17.5
49913,bendas,Bendas fl.,pleiades,,72.5,17.5
49916,bhagavanpavam,Bhagavanpavam,pleiades,,82.5,17.5
49917,bhatkuli,Bhatkuli,pleiades,,77.5,17.5
49918,bhokardan,Bhokardan,pleiades,,77.5,22.5
49921,bishopsdown,Bishopsdown,pleiades,,77.5,12.5
49922,bittigo,Bittigo M.,pleiades,,77.5,12.5
49924,boragoda,Boragoda,pleiades,,,
49925,boreion,Boreion Pr.,pleiades,,,
49926,brahmagiri,Brahmagiri,pleiades,,77.5,12.5
49927,budinathan,Budinathan,pleiades,,77.5,12.5
49929,byzantion,Byzantion?,pleiades,,72.5,17.5
49931,cabirus,Cabirus fl.,pleiades,,77.5,12.5
49933,calamina,Calamina,pleiades,,82.5,12.5
49934,calingae,Calingae,pleiades,,82.5,17.5
49935,calingon,Calingon Pr.,pleiades,,82.5,17.5
49939,chaberisemporion,Chaberis Emporion,pleiades,,77.5,12.5
49941,chandravalli,Chandravalli,pleiades,,77.5,12.5
49944,chavadipalaiyam,Chavadipalaiyam,pleiades,,77.5,12.5
49945,chersonesos,Chersonesos,pleiades,,72.5,12.5
49947,choromandae,Choromandae,pleiades,,77.5,12.5
49951,coliacum,Coliacum,pleiades,,77.5,12.5
49951,kalligikon,Kalligikon Pr.,pleiades,,77.5,12.5
49952,colombo,Colombo,pleiades,,,
49953,cottonara,Cottonara,pleiades,,77.5,7.5
49954,cydara,Cydara fl.,pleiades,,,
49956,dachinabades,Dachinabades,pleiades,,77.5,22.5
49957,dagana,Dagana,pleiades,,,
49958,dandagula,Dandagula,pleiades,,82.5,17.5
49958,paloura,Paloura,pleiades,,82.5,17.5
49960,deopalli,Deopalli,pleiades,,72.5,17.5
49961,desarene,Desarene,pleiades,,82.5,22.5
49962,dharphal,Dharphal,pleiades,,72.5,17.5
49963,dhatva,Dhatva,pleiades,,72.5,22.5
49965,divae,Divae,pleiades,,72.5,12.5
49967,dosaron,Dosaron fl.,pleiades,,87.5,22.5
49968,dounga,Dounga,pleiades,,72.5,17.5
49972,elankoros,Elankoros,pleiades,,77.5,7.5
49978,eyyal,Eyyal,pleiades,,77.5,12.5
49984,ganges,Ganges? fl.,pleiades,,,
49988,gintota,Gintota,pleiades,,,
49989,goaris,Goaris fl.,pleiades,,72.5,17.5
49990,gondaloi,Gondaloi,pleiades,,72.5,17.5
49991,gootiparti,Gootiparti,pleiades,,77.5,17.5
49992,gumada,Gumada,pleiades,,82.5,17.5
49995,hendala,Hendala,pleiades,,,
49997,herone,Herone Ins.,pleiades,,72.5,22.5
49998,hikkaduwa,Hikkaduwa,pleiades,,,
49999,hippokoura,Hippokoura,pleiades,,72.5,17.5
50000,hippuri,Hippuri Pr.,pleiades,,,
50004,india,India,pleiades,,77.5,22.5
50011,jaffna,Jaffna,pleiades,,,
50012,junnar,Junnar,pleiades,,72.5,17.5
50014,kadmat,Kadmat,pleiades,,72.5,12.5
50015,kaineitonnesos,Kaineiton Nesos,pleiades,,72.5,12.5
50017,kalaikaris,Kalaikaris,pleiades,,77.5,12.5
50019,kalindoia,Kalindoia,pleiades,,77.5,12.5
50020,kaliour,Kaliour,pleiades,,77.5,12.5
50020,orthoura,Orthoura,pleiades,,77.5,12.5
50021,kaliyamputhur,Kaliyamputhur,pleiades,,77.5,12.5
50022,kallakinar,Kallakinar,pleiades,,77.5,12.5
50023,kalliena,Kalliena,pleiades,,72.5,17.5
50024,kalliga,Kalliga,pleiades,,82.5,17.5
50025,kalligeris,Kalligeris,pleiades,,77.5,12.5
50027,kalmunai,Kalmunai,pleiades,,,
50028,kalpitiya,Kalpitiya,pleiades,,,
50032,kammoni,Kammoni,pleiades,,72.5,22.5
50033,kanathra,Kanathra Ins.,pleiades,,,
50034,kandy,Kandy,pleiades,,,
50035,kannagara,Kannagara?,pleiades,,82.5,17.5
50037,kantarodai,Kantarodai,pleiades,,,
50038,kantakossyla,Kantakossyla,pleiades,,82.5,17.5
50040,kapuhenvala,Kapuhenvala,pleiades,,,
50041,kareoi,Kareoi,pleiades,,77.5,7.5
50042,karige,Karige,pleiades,,77.5,12.5
50043,karivalamvandanallur,Karivalamvandanallur,pleiades,,77.5,7.5
50044,karmara,Karmara,pleiades,,77.5,12.5
50046,karoura,Karoura,pleiades,,77.5,12.5
50047,karukkakkuriochi,Karukkakkuriochi,pleiades,,77.5,12.5
50048,karur,Karur,pleiades,,77.5,12.5
50051,kathanganni,Kathanganni,pleiades,,77.5,12.5
50052,katriyal,Katriyal,pleiades,,77.5,17.5
50055,kerobothros,Kerobothros,pleiades,,77.5,12.5
50058,kitalagama,Kitalagama,pleiades,,,
50060,koddoura,Koddoura,pleiades,,82.5,17.5
50063,kolchikoskolpos,Kolchikos Kolpos,pleiades,,77.5,7.5
50064,kolchoi,Kolchoi,pleiades,,77.5,7.5
50065,kolugala,Kolugala,pleiades,,,
50066,komarei,Komarei Pr.,pleiades,,77.5,7.5
50066,komar,Komar Pr.,pleiades,,77.5,7.5
50068,kondapur,Kondapur,pleiades,,77.5,17.5
50070,koneripatty,Koneripatty,pleiades,,77.5,12.5
50071,koniakoi,Koniakoi,pleiades,,77.5,7.5
50073,koreoura,Koreoura?,pleiades,,77.5,12.5
50074,korounkala,Korounkala,pleiades,,77.5,17.5
50075,korunegala,Korunegala,pleiades,,,
50076,kory,Kory Ins.,pleiades,,77.5,7.5
50078,kotpad,Kotpad,pleiades,,82.5,17.5
50079,kottayam,Kottayam,pleiades,,77.5,7.5
50080,kottiara,Kottiara,pleiades,,77.5,7.5
50081,kottis,Kottis,pleiades,,82.5,17.5
50082,kottobora,Kottobora,pleiades,,82.5,17.5
50083,kourelloura,Kourelloura,pleiades,,77.5,12.5
50084,kouroula,Kouroula,pleiades,,77.5,12.5
50085,kudavelli,Kudavelli,pleiades,,77.5,17.5
50086,kulattupalaiyam,Kulattupalaiyam,pleiades,,77.5,12.5
50091,leuke,Leuke Ins.,pleiades,,72.5,12.5
50092,limyrike,Limyrike,pleiades,,77.5,12.5
50093,lingarajupalem,Lingarajupalem,pleiades,,82.5,17.5
50096,maagrammon,Maagrammon,pleiades,,,
50099,magaris,Magaris,pleiades,,87.5,22.5
50104,maisolos,Maisolos fl.,pleiades,,77.5,17.5
50105,malaia,Malaia M.,pleiades,,,
50107,malanga,Malanga,pleiades,,77.5,12.5
50110,mallayapalam,Mallayapalam,pleiades,,82.5,17.5
50114,mambalam,Mambalam,pleiades,,82.5,12.5
50116,mandagara,Mandagara?,pleiades,,72.5,17.5
50117,mandas,Mandas fl.,pleiades,,82.5,17.5
50118,maniolai,Maniolai? Inss.,pleiades,,92.5,12.5
50119,mankada,Mankada,pleiades,,77.5,12.5
50120,mantai,Mantai,pleiades,,,
50123,masalia,Masalia,pleiades,,77.5,17.5
50124,matara,Matara,pleiades,,,
50127,megisbastagnum,Megisba Stagnum,pleiades,,,
50128,melange,Melange,pleiades,,82.5,12.5
50132,mihintale,Mihintale,pleiades,,,
50133,milizigeris,Milizigeris?,pleiades,,72.5,17.5
50133,sigerus,Sigerus?,pleiades,,72.5,17.5
50137,modogoulla,Modogoulla,pleiades,,77.5,17.5
50138,modoura,Modoura,pleiades,,77.5,7.5
50139,modoutouemporion,Modoutou Emporion,pleiades,,,
50140,modubae,Modubae,pleiades,,77.5,17.5
50141,monoglossonemporion,Monoglosson Emporion,pleiades,,72.5,22.5
50145,musiris,Musiris? L.,pleiades,,77.5,12.5
50146,muziris,Muziris,pleiades,,77.5,12.5
50147,mysore,Mysore,pleiades,,77.5,12.5
50150,nagadiba,Nagadiba,pleiades,,,
50151,nagagoura,Nagagoura,pleiades,,77.5,22.5
50152,nagara,Nagara,pleiades,,72.5,22.5
50153,nagarjunakonda,Nagarjunakonda,pleiades,,77.5,17.5
50154,nagdhara,Nagdhara,pleiades,,72.5,22.5
50155,nagour,Nagour,pleiades,,77.5,12.5
50156,namades,Namades,pleiades,,72.5,22.5
50156,lamnaios,Lamnaios fl.,pleiades,,72.5,22.5
50157,nanagounas,Nanagounas fl.,pleiades,,72.5,22.5
50158,nandyal,Nandyal,pleiades,,77.5,17.5
